franchise,movie_title,movie_id,movie_revenue,total_franchise_revenue,percent_franchise_rev
Friday the 13th,Freddy vs. Jason,6466,114908830.0,466198282.0,24.64805951387011
Friday the 13th,Friday the 13th,13207,91379051.0,466198282.0,19.6008982718645
Madagascar,Madagascar,953,532680671.0,2270104142.0,23.465032336829243
Madagascar,Madagascar: Escape 2 Africa,10527,603900354.0,2270104142.0,26.602319375002487
Madagascar,Madagascar 3: Europe's Most Wanted,80321,746921274.0,2270104142.0,32.90251139500366
Madagascar,Penguins of Madagascar,270946,373552094.0,2270104142.0,16.455284455403632
National Lampoon,Vegas Vacation,11419,36400360.0,287550376.0,12.65877670074756
National Lampoon,National Lampoon's Christmas Vacation,5825,71320000.0,287550376.0,24.802610586744635
National Lampoon,National Lampoon??s European Vacation,11418,49364621.0,287550376.0,17.16729488818335
National Lampoon,National Lampoon's Vacation,11153,61399552.0,287550376.0,21.35262448761326
National Lampoon,National Lampoon??s Van Wilder,11452,38275483.0,287550376.0,13.310879134444253
National Lampoon,Van Wilder 2: The Rise of Taj,10032,6086508.0,287550376.0,2.1166753751697405
National Lampoon,Vacation,296099,104384188.0,287550376.0,36.30118292733514
Karate Kid,The Next Karate Kid,11231,15826984.0,612338981.0,2.584676868709751
Karate Kid,The Karate Kid,1885,90815558.0,612338981.0,14.830928753170461
Karate Kid,"The Karate Kid, Part II",8856,115103979.0,612338981.0,18.797427988664992
Karate Kid,"The Karate Kid, Part III",10495,38956288.0,612338981.0,6.361882749385181
Halloween,Halloween: The Curse of Michael Myers,10987,15116634.0,618690596.0,2.443326938817735
Halloween,Halloween,948,70000000.0,618690596.0,11.314217551158642
Halloween,Halloween II,11281,25533818.0,618690596.0,4.1270738823384345
Halloween,Halloween III: Season of the Witch,10676,14400000.0,618690596.0,2.3274961819526347
Halloween,Halloween 4: The Return of Michael Myers,11357,17768757.0,618690596.0,2.8719940330238996
Halloween,Halloween 5: The Revenge of Michael Myers,11361,11642254.0,618690596.0,1.881757064883527
Halloween,Halloween: H20,11675,55041738.0,618690596.0,8.896488544655364
Halloween,Halloween: Resurrection,11442,37664855.0,618690596.0,6.087833764326361
Halloween,Halloween,2082,80253908.0,618690596.0,12.971573920609583
Halloween,Halloween II,24150,39421467.0,618690596.0,6.371757911768874
The Sting,The Sting,9277,159616327.0,165963399.0,96.17561942076156
The Sting,The Sting II,36912,6347072.0,165963399.0,3.8243805792384378
Rush Hour,Rush Hour,2109,244386864.0,849311714.0,28.77469602403247
Rush Hour,Rush Hour 2,5175,347325802.0,849311714.0,40.8949736916027
Rush Hour,Rush Hour 3,5174,258022233.0,849311714.0,30.380157102130823
Austin Powers,Austin Powers: International Man of Mystery,816,67683989.0,676406139.0,10.006412582248903
Austin Powers,Austin Powers: The Spy Who Shagged Me,817,310940086.0,676406139.0,45.969435827370575
Austin Powers,Austin Powers in Goldmember,818,296655431.0,676406139.0,43.85758997376575
Alvin and the Chipmunks,Alvin and the Chipmunks,6477,361366633.0,1404694725.0,25.725634657024855
Alvin and the Chipmunks,Alvin and the Chipmunks: The Squeakquel,23398,443140005.0,1404694725.0,31.547068349672912
Alvin and the Chipmunks,Alvin and the Chipmunks: Chipwrecked,55301,342695435.0,1404694725.0,24.396434962051984
Alvin and the Chipmunks,Alvin and the Chipmunks: The Road Chip,258509,233755553.0,1404694725.0,16.64102162838264
Guardians of the Galaxy,Guardians of the Galaxy,118340,773328629.0,1641885213.0,47.10004224881219
Guardians of the Galaxy,Guardians of the Galaxy Vol. 2,283995,863416141.0,1641885213.0,52.58687599862074
Smokey and the Bandit,Smokey and the Bandit II,12705,66132626.0,199870054.0,33.08781114353429
Smokey and the Bandit,Smokey and the Bandit,11006,126737428.0,199870054.0,63.40991332298335
Smokey and the Bandit,Smokey and the Bandit Part 3,15120,5678950.0,199870054.0,2.841321091552815
Thor,Thor,10195,449326618.0,1947887423.0,23.067381240543078
Thor,Thor: The Dark World,76338,644571402.0,1947887423.0,33.09079335844143
Hangover,The Hangover,18785,459270619.0,1414228463.0,32.47499474206241
Hangover,The Hangover Part II,45243,254455986.0,1414228463.0,17.992565745722796
Hangover,The Hangover Part III,109439,362000072.0,1414228463.0,25.59700087156286
Saturday Night Fever,Saturday Night Fever,11009,237113184.0,408441474.0,58.05316038987755
Saturday Night Fever,Staying Alive,10805,64892670.0,408441474.0,15.887874795006738
Hannibal Lecter,The Silence of the Lambs,274,272742922.0,921486656.0,29.59814124535733
Hannibal Lecter,Hannibal,9740,351692268.0,921486656.0,38.16574724224764
Hannibal Lecter,Manhunter,11454,8620929.0,921486656.0,0.9355457231927621
Hannibal Lecter,Red Dragon,9533,209196298.0,921486656.0,22.70204312106718
Hannibal Lecter,Hannibal Rising,1248,82169884.0,921486656.0,8.917099717611103
"Monsters, Inc.","Monsters, Inc.",585,562816256.0,1303346048.0,43.182411675214595
"Monsters, Inc.",Monsters University,62211,743559607.0,1303346048.0,57.0500526810206
Rambo,Rambo: First Blood Part II,1369,300400432.0,817962398.0,36.72545739688146
Rambo,First Blood,1368,125212904.0,817962398.0,15.307904655049926
Rambo,Rambo III,1370,189015611.0,817962398.0,23.108105147884807
Rambo,Rambo,7555,113244290.0,817962398.0,13.844681647578621
Herbie,Herbie Fully Loaded,11451,66002004.0,271452588.0,24.314376402261452
Independence Day,Independence Day,602,816969268.0,1201570302.0,67.99179928466641
Independence Day,Independence Day: Resurgence,47933,389681935.0,1201570302.0,32.431055790192126
Cars,Cars,920,461983149.0,1405347998.0,32.87322070102668
Cars,Cars 2,49013,559852396.0,1405347998.0,39.8372785101445
Cars,Cars 3,260514,350170057.0,1405347998.0,24.916964161071796
Chronicles of Narnia,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",411,748806957.0,1556067810.0,48.121743293436545
Chronicles of Narnia,The Chronicles of Narnia: Prince Caspian,2454,419651413.0,1556067810.0,26.968709866185076
Chronicles of Narnia,The Chronicles of Narnia: The Voyage of the Dawn Treader,10140,415686217.0,1556067810.0,26.713888323414388
Godfather,The Godfather,238,245066411.0,392320529.0,62.465864741939114
Godfather,The Godfather: Part II,240,47542841.0,392320529.0,12.118366867312211
Godfather,The Godfather: Part III,242,136766062.0,392320529.0,34.86079669310397
Scary Movie,Scary Movie,4247,278019771.0,830913702.0,33.45952417571277
Scary Movie,Scary Movie 2,4248,141220678.0,830913702.0,16.99582973058254
Scary Movie,Scary Movie 3,4256,220673217.0,830913702.0,26.557898427820128
Scary Movie,Scary Movie 4,4257,178262620.0,830913702.0,21.45380676367761
Scary Movie,Scary Movie 5,4258,78378744.0,830913702.0,9.43283806866384
Crocodile Dundee,Crocodile Dundee,9671,328203506.0,607202827.0,54.05170914989827
Crocodile Dundee,Crocodile Dundee II,9396,239606210.0,607202827.0,39.46065455324371
Crocodile Dundee,Crocodile Dundee in Los Angeles,9290,39438674.0,607202827.0,6.495140049800856
Deadpool,Deadpool,293660,783112979.0,1571706150.0,49.82566104993608
The Conjuring,The Conjuring,138843,318000141.0,1905364983.0,16.689723167857757
The Conjuring,The Conjuring 2,259693,320170008.0,1905364983.0,16.803605128498365
Nightmare on Elm Street,New Nightmare,11596,18090181.0,448268230.0,4.035570622526607
Nightmare on Elm Street,A Nightmare on Elm Street,377,25504513.0,448268230.0,5.689565151650386
Nightmare on Elm Street,A Nightmare on Elm Street Part 2: Freddy's Revenge,10014,29999213.0,448268230.0,6.6922460688324925
Nightmare on Elm Street,A Nightmare on Elm Street 3: Dream Warriors,10072,44793222.0,448268230.0,9.992504264689915
Nightmare on Elm Street,A Nightmare on Elm Street 4: The Dream Master,10131,72500000.0,448268230.0,16.17335228062002
Nightmare on Elm Street,A Nightmare on Elm Street 5: The Dream Child,10160,22168359.0,448268230.0,4.945333511589702
Nightmare on Elm Street,Freddy's Dead: The Final Nightmare,11284,34872033.0,448268230.0,7.779278268281471
Nightmare on Elm Street,A Nightmare on Elm Street,23437,115664037.0,448268230.0,25.802416780685082
Grease,Grease,621,181813770.0,401807262.0,45.24900050213627
Grease,Grease 2,9037,15171476.0,401807262.0,3.7758093082946815
Fantasia,Fantasia,756,83320000.0,152938634.0,54.47936719508035
Fantasia,Fantasia 2000,49948,90874570.0,152938634.0,59.41897584883621
Night at the Museum,Night at the Museum,1593,574480841.0,1335434091.0,43.018284831250426
Night at the Museum,Night at the Museum: Battle of the Smithsonian,18360,413106170.0,1335434091.0,30.934223769190865
Night at the Museum,Night at the Museum: Secret of the Tomb,181533,349424282.0,1335434091.0,26.16559546853743
Santa Clause,The Santa Clause,11395,189833357.0,470125976.0,40.37925294304521
Santa Clause,The Santa Clause 2,9021,172855065.0,470125976.0,36.7678183772598
Santa Clause,The Santa Clause 3: The Escape Clause,13767,84500122.0,470125976.0,17.97393173611832
American Pie,American Pie,2105,235483004.0,884447474.0,26.624871563599488
American Pie,American Pie 2,2770,287553595.0,884447474.0,32.512229776575744
American Pie,American Wedding,8273,231449203.0,884447474.0,26.16879009821221
American Pie,American Reunion,71552,234989584.0,884447474.0,26.5690830612288
Lego,The Lego Movie,137106,469160692.0,1091612973.0,42.97866584625135
Lego,The Lego Batman Movie,324849,311950384.0,1091612973.0,28.57701325614422
Godzilla,Godzilla 1985,39256,4100000.0,1376960447.0,0.2977572819126881
Godzilla,Gojira ni-sen mireniamu,10643,10037390.0,1376960447.0,0.728952674121365
American Graffiti,American Graffiti,838,140000000.0,148100000.0,94.53072248480755
American Graffiti,More American Graffiti,33258,15014674.0,148100000.0,10.138199864956112
Kung Fu Panda,Kung Fu Panda,9502,631744560.0,1817918903.0,34.750975907532
Kung Fu Panda,Kung Fu Panda 2,49444,665692281.0,1817918903.0,36.61837059405944
Kung Fu Panda,Kung Fu Panda 3,140300,521170825.0,1817918903.0,28.668540942059835
How to Train Your Dragon,How to Train Your Dragon,10191,494878759.0,1631646400.0,30.330024875487727
How to Train Your Dragon,How to Train Your Dragon 2,82702,609123048.0,1631646400.0,37.331804734162986
Police Academy,Police Academy,9336,146198896.0,239379689.0,61.074060464670424
Police Academy,Police Academy 2: Their First Assignment,10157,55600000.0,239379689.0,23.226699070529747
Police Academy,Police Academy 3: Back in Training,12118,43579163.0,239379689.0,18.205037855154035
Police Academy,Police Academy 4: Citizens on Patrol,10587,28061343.0,239379689.0,11.722524629063246
Police Academy,Police Academy 5: Assignment Miami Beach,11825,19510371.0,239379689.0,8.150386977902707
Police Academy,Police Academy 6: City Under Siege,11895,11567217.0,239379689.0,4.832163099685538
Police Academy,Police Academy: Mission to Moscow,11546,126247.0,239379689.0,0.052739228013618154
Scream,Screamers,9102,5781885.0,603237630.0,0.9584755181801241
Scream,Scream,4232,173046663.0,603237630.0,28.686317695399737
Scream,Scream 2,4233,172363301.0,603237630.0,28.573035306169476
Scream,Scream 3,4234,161834276.0,603237630.0,26.82761617507184
Scream,Scream 4,41446,97138686.0,603237630.0,16.10288900578036
National Lampoon's Vacation,Vegas Vacation,11419,36400360.0,320896511.0,11.343333053565049
National Lampoon's Vacation,National Lampoon's Christmas Vacation,5825,71320000.0,320896511.0,22.225233854287683
National Lampoon's Vacation,National Lampoon??s European Vacation,11418,49364621.0,320896511.0,15.383346128060582
National Lampoon's Vacation,National Lampoon's Vacation,11153,61399552.0,320896511.0,19.13375493197556
National Lampoon's Vacation,Vacation,296099,104384188.0,320896511.0,32.52892581309493
Saw,Saw,176,103911669.0,982362408.0,10.577732632456351
Saw,Saw II,215,152925093.0,982362408.0,15.567075017797302
Saw,Saw III,214,163876815.0,982362408.0,16.681910226353043
Saw,Saw IV,663,139352633.0,982362408.0,14.185460667586947
Saw,Saw V,11917,113857533.0,982362408.0,11.590176097210755
Saw,Saw VI,22804,68233629.0,982362408.0,6.945871344865225
Saw,Saw 3D,41439,136150434.0,982362408.0,13.859491455621741
Wolverine,X-Men Origins: Wolverine,2080,373062864.0,1405511044.0,26.542862512007414
Wolverine,The Wolverine,76170,415440673.0,1405511044.0,29.557979979842834
Wolverine,Logan,263115,616801808.0,1405511044.0,43.88452233321619
Bad Boys,Bad Boys,9737,141407024.0,832855737.0,16.978573565376067
Bad Boys,Bad Boys II,8961,273339556.0,832855737.0,32.819556119597216
Psycho,Psycho,539,32000000.0,78481606.0,40.773885284661475
Psycho,Psycho II,10576,34725000.0,78481606.0,44.24603645343343
Psycho,Psycho III,12662,14481606.0,78481606.0,18.452229430677043
Psycho,American Psycho,1359,34266564.0,78481606.0,43.661904676109714
The Secret Life of Pets,The Secret Life of Pets,328111,875457937.0,1321045927.0,66.2700606471799
Cheech & Chong,Up in Smoke,11455,41590893.0,160716246.0,25.87846221843683
Cheech & Chong,Things Are Tough All Over,20197,21134374.0,160716246.0,13.150116759198072
Cheech & Chong,Cheech & Chong's Next Movie,13612,41675194.0,160716246.0,25.930915534201816
Cheech & Chong,Still Smokin,12695,15543000.0,160716246.0,9.67108203858868
It,American Pie,2105,235483004.0,1172017106.0,20.09211322893439
It,Batman: Mask of the Phantasm,14919,5617391.0,1172017106.0,0.47929257783375734
It,Final Destination,9532,53302314.0,1172017106.0,4.547912630892949
It,Bring It On,1588,90449929.0,1172017106.0,7.717458093141517
It,Legally Blonde,8835,141774679.0,1172017106.0,12.096639057075333
It,American Pie 2,2770,287553595.0,1172017106.0,24.534931574624988
It,Final Destination 2,9358,90426405.0,1172017106.0,7.715450955201332
It,"Legally Blonde 2: Red, White & Blonde",10327,124914842.0,1172017106.0,10.658107408203648
It,American Wedding,8273,231449203.0,1172017106.0,19.747937279679945
It,Night of the Demons,24924,3109904.0,1172017106.0,0.2653462977698211
It,Final Destination 3,9286,117719158.0,1172017106.0,10.044150157651368
It,Ultimate Avengers,14609,6700000.0,1172017106.0,0.5716640111906354
It,Space Chimps,11802,63800345.0,1172017106.0,5.443635990753193
It,The Final Destination,19912,186167139.0,1172017106.0,15.884336333227548
It,Final Destination 5,55779,157887643.0,1172017106.0,13.471445270867916
It,American Reunion,71552,234989584.0,1172017106.0,20.050013160814736
It,Wreck-It Ralph,82690,471222889.0,1172017106.0,40.206144312026794
It,Ultimate Avengers 2,14611,7900000.0,1172017106.0,0.6740515952844804
National Treasure,National Treasure,2059,347451894.0,788649214.0,44.056582804126144
National Treasure,National Treasure: Book of Secrets,6637,457363168.0,788649214.0,57.9932319567366
Spy Kids,Spy Kids,10054,147934180.0,565946536.0,26.13925001565872
Spy Kids,Spy Kids 2: The Island of Lost Dreams,9488,119723358.0,565946536.0,21.15453499303687
Spy Kids,Spy Kids 3-D: Game Over,12279,197011982.0,565946536.0,34.811058901860655
Spy Kids,Spy Kids: All the Time in the World,56288,85564310.0,565946536.0,15.118797369933898
Hotel Transylvania,Hotel Transylvania,76492,358375603.0,1375099732.0,26.061789894960143
Hotel Transylvania,Hotel Transylvania 2,159824,473226958.0,1375099732.0,34.41400990688289
Fugitive,The Fugitive,5503,368875760.0,411548920.0,89.63108444070271
Fugitive,U.S. Marshals,11808,102367405.0,411548920.0,24.87369059308915
Gremlins,Gremlins,927,153083102.0,189888959.0,80.61716847897408
Gremlins,Gremlins 2: The New Batch,928,41482207.0,189888959.0,21.84550761584827
Porky's,Porky's,10246,125728258.0,163769750.0,76.77135612651298
Porky's,Porky's II: The Next Day,19698,33759266.0,163769750.0,20.613859397110883
Porky's,Porky's Revenge,23919,20518905.0,163769750.0,12.529117862120446
Predator,Predator,106,98235548.0,741185941.0,13.253833156557404
Predator,Predator 2,169,57120318.0,741185941.0,7.706611099899424
Predator,Predators,34851,126248813.0,741185941.0,17.033352363600756
Naked Gun,The Naked Gun 33??: The Final Insult,36593,51132598.0,216014096.0,23.670954325128857
Naked Gun,The Naked Gun: From the Files of Police Squad!,37136,78756177.0,216014096.0,36.458813780374776
Naked Gun,The Naked Gun 2?«: The Smell of Fear,37137,86930411.0,216014096.0,40.24293442405721
Nutty Professor,The Nutty Professor,9327,128769345.0,440121964.0,29.257650272595804
Nutty Professor,Nutty Professor II: The Klumps,12107,123307945.0,440121964.0,28.016766961441625
Alice in Wonderland,Alice in Wonderland,12155,1025491110.0,1302419222.0,78.73740595023251
Alice in Wonderland,Alice Through the Looking Glass,241259,299370084.0,1302419222.0,22.98569300446028
Paranormal Activity,Paranormal Activity,23827,193355800.0,890417130.0,21.715193192655672
Paranormal Activity,Paranormal Activity 2,41436,177512032.0,890417130.0,19.935828503209503
Paranormal Activity,Paranormal Activity 3,72571,205703818.0,890417130.0,23.101960987655303
Paranormal Activity,Paranormal Activity 4,82990,142817992.0,890417130.0,16.03944793829382
Paranormal Activity,Paranormal Activity: The Marked Ones,227348,86362372.0,890417130.0,9.699091480865828
Paranormal Activity,Paranormal Activity: The Ghost Dimension,146301,78096553.0,890417130.0,8.770782857692776
Sherlock Holmes,Sherlock Holmes,10528,524028679.0,1034101655.0,50.67477423193951
Sherlock Holmes,Sherlock Holmes: A Game of Shadows,58574,334615000.0,1034101655.0,32.3580373730279
Amityville,Amityville 3-D,27214,6333135.0,220971236.0,2.8660449724777752
Amityville,Amityville II: The Possession,16235,12534817.0,220971236.0,5.672601206792363
Amityville,The Amityville Horror,11449,86432000.0,220971236.0,39.114593177186194
Amityville,The Amityville Horror,10065,108047131.0,220971236.0,48.89646858833699
Fantastic Four,Fantastic Four,9738,330579719.0,790462628.0,41.821043435844764
Fantastic Four,4: Rise of the Silver Surfer,1979,289047763.0,790462628.0,36.56691066234696
Jackass,Jackass: The Movie,9012,64282312.0,497149836.0,12.930168602127429
Jackass,Jackass Number Two,12094,72778712.0,497149836.0,14.639190588006148
Jackass,Jackass 3D,16290,117224271.0,497149836.0,23.579263737301122
Jackass,Jackass Presents: Bad Grandpa,208134,151831537.0,497149836.0,30.540397684049523
My Big Fat Greek Wedding,My Big Fat Greek Wedding,8346,368744044.0,466986592.0,78.96244781263442
My Big Fat Greek Wedding,My Big Fat Greek Wedding 2,302688,88923251.0,466986592.0,19.041928081738156
Look Who's Talking,Look Who's Talking,9494,296000000.0,353886572.0,83.64261981661176
Sister Act,Sister Act,2005,231605150.0,288919029.0,80.16264999976862
Sister Act,Sister Act 2: Back in the Habit,6279,57319029.0,288919029.0,19.83913250656813
Taken,Taken,8681,226830568.0,932405413.0,24.327461513782524
Taken,Taken 2,82675,376141306.0,932405413.0,40.3409612123305
Taken,Taken 3,260346,325771424.0,932405413.0,34.938817327522315
Wonder Woman,Wonder Woman,297762,820580447.0,821133378.0,99.93266246205376
Wreck-It Ralph,Wreck-It Ralph,82690,471222889.0,1025802351.0,45.937006143593834
Ant-Man,Ant-Man,102899,519311965.0,1142003109.0,45.473778565693905
Dumb and Dumber,Dumb and Dumber,8467,247275374.0,429246448.0,57.60685386032595
Dumb and Dumber,Dumb and Dumberer: When Harry Met Lloyd,10152,39267515.0,429246448.0,9.148011633633834
Dumb and Dumber,Dumb and Dumber To,100042,169837010.0,429246448.0,39.566316923838585
300,Once Were Warriors,527,2201126.0,784941986.0,0.28041894041326004
300,300,1271,422610419.0,784941986.0,53.83970109097973
300,The Trip,63578,951179.0,784941986.0,0.12117825482200668
300,300: Rise of an Empire,53182,337580051.0,784941986.0,43.00700650761215
48 Hrs.,Another 48 Hrs.,11595,153518974.0,228683678.0,67.13158339179765
48 Hrs.,48 Hrs.,150,78868508.0,228683678.0,34.488035477547285
101 Dalmatians,101 Dalmatians,11674,320689294.0,371141559.0,86.40619360010825
101 Dalmatians,One Hundred and One Dalmatians,12230,215880014.0,371141559.0,58.16648897570643
101 Dalmatians,102 Dalmatians,10481,183611771.0,371141559.0,49.47216676427228
Ace Ventura,Ace Ventura: When Nature Calls,9273,212385533.0,319617396.0,66.44992908959185
Ace Ventura,Ace Ventura: Pet Detective,3049,107217396.0,319617396.0,33.54554456103509
Beauty and the Beast,Beauty and the Beast,10020,377350553.0,438707031.0,86.01424785462352
Charlie's Angels,Charlie's Angels,4327,264105545.0,560117832.0,47.15178305553393
Charlie's Angels,Charlie's Angels: Full Throttle,9471,259175788.0,560117832.0,46.27165449715588
Pitch Perfect,Pitch Perfect,114150,115350426.0,589406227.0,19.570615428872962
Pitch Perfect,Pitch Perfect 2,254470,287506194.0,589406227.0,48.77895428139072
Texas Chainsaw Massacre,The Texas Chain Saw Massacre,30497,30859000.0,246541552.0,12.516754173754856
Texas Chainsaw Massacre,The Texas Chainsaw Massacre 2,16337,8025872.0,246541552.0,3.255383092583111
Texas Chainsaw Massacre,Leatherface: Texas Chainsaw Massacre III,25018,5765562.0,246541552.0,2.3385761764004793
Texas Chainsaw Massacre,Texas Chainsaw Massacre: The Next Generation,16780,185898.0,246541552.0,0.07540229973079751
Texas Chainsaw Massacre,Texas Chainsaw 3D,76617,47241945.0,246541552.0,19.161859174148464
Romancing the Stone,The Jewel of the Nile,10303,96773200.0,183354024.0,52.77942522821315
Romancing the Stone,Romancing the Stone,9326,86572238.0,183354024.0,47.21589202754558
Wayne's World,Wayne's World,8872,121697323.0,231062323.0,52.668613999868775
Wayne's World,Wayne's World 2,8873,47965000.0,231062323.0,20.75846870110451
Omen,The Omen,794,60922980.0,93048431.0,65.4744839276226
Omen,Damien: Omen II,10766,26518355.0,93048431.0,28.499518707628717
Omen,Omen III: The Final Conflict,10768,20471382.0,93048431.0,22.00078150699822
Speed,Speed,1637,350448145.0,433668000.0,80.81023847736056
Speed,Speed 2: Cruise Control,1639,164508066.0,433668000.0,37.934103046570186
Final Destination,Final Destination,9532,53302314.0,657627377.0,8.105245594117047
Final Destination,Final Destination 2,9358,90426405.0,657627377.0,13.750401543882198
Final Destination,Final Destination 3,9286,117719158.0,657627377.0,17.900586580962855
Final Destination,The Final Destination,19912,186167139.0,657627377.0,28.308909499672485
Final Destination,Final Destination 5,55779,157887643.0,657627377.0,24.008678549889506
City Slickers,City Slickers,1406,179033791.0,167474738.0,106.90196810458662
Mad Max,Mad Max,9659,100000000.0,530593920.0,18.846804727803892
Mad Max,Mad Max 2,8810,24600832.0,530593920.0,4.6364707684550925
Mad Max,Mad Max Beyond Thunderdome,9355,36230219.0,530593920.0,6.828238627385703
Mad Max,Mad Max: Fury Road,76341,378858340.0,530593920.0,71.40269153479935
Scooby-Doo,Scooby-Doo,9637,275650703.0,457151160.0,60.29749612797658
